true,1689,mZxRVW,17,2000-10-12
false,1824,esLiaJ,23,1999-05-24
true,952,npDxNw,10,1996-01-24
true,756,hpJMJa,7,1991-07-27
true,876,yImSzM,7,1997-12-01
true,848,zMibWy,20,1994-06-08
true,1648,ZdZugb,6,1991-01-15
true,1900,auIYuX,24,1992-01-03
true,620,DpScuy,14,1995-10-04
true,1666,mwvUOV,17,1995-09-11
true,796,cTYaUV,21,1998-03-26
true,1691,bFgoSM,2,1997-06-25
true,1164,OAQOUC,11,1994-03-17
true,660,fdLqzM,23,1999-10-17
false,1014,YtwHRk,13,1995-07-31
false,1793,qooNPr,24,2000-12-29
true,1956,VmtnxU,13,1994-01-12
true,1471,FRJfTb,17,1996-02-26
true,489,tDHqVD,17,1991-10-20
false,963,YBjvqm,24,1996-02-20
true,178,tIHRpC,17,1990-01-17
true,1000,YFLpSp,19,1990-12-21
true,878,hDfMzc,16,1990-07-21
false,858,IViqsR,13,2000-07-17
true,856,oJqneH,2,1992-05-06
false,855,JxIiGU,12,2000-02-02
true,1174,UZCPBP,22,1993-06-12
true,324,bKIhHv,9,1993-05-08
true,1053,vCgxRY,16,1995-05-27
false,1093,azwvNK,12,1991-03-17
false,1293,NNnytr,13,1998-01-01
true,966,nfirvd,23,1996-07-28
false,1691,meKTgD,22,1994-05-05
true,1828,iytHht,16,1990-04-09
false,793,QCPwaQ,14,1993-11-09
true,1607,GkBJgw,23,1996-05-10
false,1278,Dpyybp,6,1993-09-29
false,928,FtJoAF,17,1991-06-15
false,633,FsOkCV,21,2000-12-20
true,451,CbRmSz,5,1992-01-20
false,833,QjhlqL,7,1994-12-04
false,527,IngaSV,15,1994-06-09
true,974,WkWCFI,8,1991-10-30
false,308,XCwLir,10,1993-12-06
true,1907,IYumpK,2,1990-03-03
true,1437,KiuXFD,12,1990-01-07
true,830,KmnhVR,17,1995-08-16
false,1532,NqcsUx,14,1996-06-20
false,1663,hOHjpD,17,1994-04-12
false,776,WAwWOb,12,1991-03-25
true,1098,DhKtdB,8,1998-10-10
false,1246,OLHACN,16,1996-09-29
true,276,MUOWrX,8,1993-04-12
true,1687,NOBHUR,21,1993-03-31
true,590,SKzOfd,7,1995-11-26
true,1251,GfKFEz,12,1993-09-20
true,1297,bpVyOI,17,1996-09-28
false,1504,DvpQuv,9,1995-02-22
false,1038,aCmsEA,23,1993-02-28
true,202,ingEYL,1,1992-07-01
false,1042,iuOnJl,1,1997-12-01
true,736,UOhXjQ,24,1995-06-21
true,1581,QImaAU,7,1991-05-22
true,1997,KdMzWL,10,1996-02-02
false,1223,UYgjil,16,1993-10-15
true,523,xROZRi,7,1993-07-03
false,1031,ZOUNlC,14,1997-07-27
true,940,sfMyse,16,1996-11-04
false,149,eCAuob,15,1998-01-12
true,862,OuPGfC,21,1999-04-06
true,663,RytRGT,4,1991-01-01
false,227,mITbuX,21,1991-12-31
true,1484,Iwllzq,5,1997-05-31
false,728,dYhccq,19,1994-09-05
true,1462,UWVcuw,4,1991-05-07
false,993,ENTRni,10,1993-02-08
true,1072,WFAOET,22,1990-03-15
true,1139,TPsBNP,14,1991-10-05
true,416,SrUXYJ,5,2000-08-30
false,490,UySChV,18,2000-06-12
true,318,tkHRca,6,2000-03-08
true,303,PBbDOL,6,1996-09-07
false,423,TNvKOW,23,1992-11-10
false,788,fkjJhI,24,2000-05-22
true,441,EgpWQJ,20,1998-12-03
false,1134,dhhFqW,19,1999-07-04
true,601,GXmnZB,3,1998-06-12
false,1984,lcPytm,15,1994-06-08
false,466,zBBKGz,23,1990-10-07
false,1339,tFpWwg,14,1999-02-10
true,585,eveIKb,9,1997-12-06
false,149,avYNwK,1,1995-04-31
false,417,cjBVSF,12,1997-06-19
true,1488,gdFCMj,22,1999-01-12
false,1425,Uowqqi,20,1996-04-18
false,666,PhsSrl,3,1998-02-10
true,1911,ChQEWl,19,1990-10-28
false,712,WqZGHU,21,1998-09-13
true,1263,zDywqD,17,1996-10-26
true,202,wgxPnf,19,1998-12-17
false,813,WgFqQZ,21,2000-02-26
true,664,SNHncF,17,1992-03-11
true,1087,uVnasg,10,1997-08-21
false,1145,GAAfAf,15,1992-08-03
false,1569,JnrlSg,7,1997-01-15
false,848,JYBjHI,5,2000-10-05
false,952,IOCmAx,24,1994-11-05
true,390,vpvJfy,9,1999-09-11
true,1682,HCpkbh,12,1996-01-31
true,1441,EtdydN,15,1999-08-27
false,839,kQYgFo,3,1994-07-24
false,1685,mRdQjG,11,1995-12-26
true,733,qgxTre,24,1998-08-29
true,225,WSSJor,17,1998-11-01
true,700,ZuXkdj,21,1996-05-12
false,1051,OuSMqG,21,1996-12-28
false,1750,VEcTJs,23,1994-02-01
true,1088,XAwoaF,21,1995-04-13
false,1273,QrXFRX,6,1997-03-04
true,1363,HTqaPl,24,2000-10-12
true,1806,wkVydm,23,1999-10-24
true,422,cTnlCb,21,1994-05-30
true,1176,eYKPKk,4,1996-03-27
false,1616,ZIcAct,23,1991-09-29
false,1809,oCrwPQ,23,1999-01-06
true,303,zQDCis,10,1991-03-08
true,1056,uRGcdA,5,1993-06-01
false,1076,PDRbty,23,1995-04-02
false,1456,wIRvty,6,1997-05-23
false,1299,mTnfIH,12,1998-12-07
false,811,UQAkEL,6,1991-04-09
true,776,IHzluO,16,1996-04-06
true,1902,BzZdoV,18,2000-04-25
false,747,kvoncj,5,1990-06-26
false,1490,nfOpxD,8,1999-05-06
false,281,BcroBR,6,1992-07-22
false,829,wtULjw,14,1999-06-22
false,1812,maxuJX,22,2000-10-04
true,1247,SYbtTA,2,1991-07-02
true,1834,CqMfSV,12,1998-08-24
true,418,yTKkbg,7,1991-09-23
true,1673,ZCgslt,17,1990-02-26
false,1035,DnkyHy,6,1996-01-03
true,1515,eDGbHP,22,1991-10-23
false,1899,cxuXMx,3,1991-09-14
false,729,MboDdX,3,1994-10-28
false,570,qyeVGl,4,1993-12-07
true,1568,AOzDOQ,22,1993-10-30
true,1255,MHyLxr,6,2000-10-05
true,1175,lFmogy,8,2000-07-30
false,100,cIhWHF,20,1994-06-04
false,1553,fJDspA,1,1999-12-18
false,1743,fZvIlF,5,1992-04-05
false,251,JxwrOm,8,1990-02-28
false,480,zTXWIw,8,1996-07-01
true,227,AGPoCK,8,1999-04-02
true,324,LbnPnP,7,1996-09-01
false,102,aESkrf,13,1990-02-26
false,892,GxLSPe,13,1997-06-06
true,219,bfByQk,21,1994-04-29
false,1955,ZVvnFm,8,1995-09-25
true,203,fQWDFd,21,1991-01-18
true,1178,PFbpdk,20,1992-05-07
false,1204,BfTLoo,4,1996-11-22
true,1535,HuKxor,14,1994-09-28
false,1180,dCTzBq,21,1990-12-13
false,756,YvDOWL,8,1996-05-06
false,717,rEJUHV,15,1993-09-06
true,1643,JqnQmZ,23,2000-09-26
false,1104,cvTKYV,9,1993-12-02
true,1015,OJMZCm,1,1990-10-23
false,1287,BkZewO,11,1996-03-24
true,247,yRhpTo,12,1994-10-27
true,1133,empHHK,2,1997-12-09
false,1640,khclvj,4,1994-05-20
true,154,doSaQN,18,2000-10-13
true,379,bTFAKO,13,2000-05-28
false,113,EWyPaF,1,2000-12-05
true,290,eoIpLy,11,1996-03-06
false,473,TdWILz,10,1994-01-07
true,1750,ZDsQrt,14,1990-04-27
true,1736,ASCeIX,6,1993-11-10
true,1924,nvhpRS,24,1998-08-11
false,502,cbQAAC,24,1996-06-14
true,1664,gNTMEB,5,1994-06-14
false,1232,kJjolh,7,1990-06-26
false,1528,dIvnmm,23,1997-11-31
false,913,kxqwmA,11,2000-07-05
false,405,DIqqDI,15,1993-04-24
false,1144,LbUXfm,10,1998-09-29
true,1613,VECFcs,7,1994-02-14
false,207,kZgbDh,8,1995-04-28
false,505,XXCTFc,21,2000-08-11
false,697,ieYbFS,14,1991-10-07
false,914,oMGfRC,5,2000-06-15
true,745,agGhfN,2,1995-09-28
false,744,lNlDCe,12,1991-04-31
false,1737,XgbmiK,17,1996-10-05
true,942,lGfZWq,18,1996-01-23
true,1938,kEKuyN,11,1999-11-10
false,1634,AJoBXw,2,1995-03-10
true,249,TapBWk,8,1999-12-27
false,449,XXutGU,9,1999-04-13
false,1275,iOkvPF,1,1992-06-25
false,1718,XLzKRM,9,2000-08-03
false,688,LVbJsa,24,1998-03-31
true,1463,olBfBw,13,1992-01-05
true,852,HSQkBn,15,1993-03-01
true,1036,mYvmEF,12,1999-04-06
false,261,KeJiBO,5,1997-09-24
true,449,NGYDhW,8,1994-09-09
true,1853,xMmYiS,5,1999-07-11
false,1623,iYQyGp,18,1990-06-02
true,1764,HhXWiL,16,1998-01-19
false,811,dFYxdK,6,1992-06-02
false,1952,pycJDT,18,2000-05-02
false,1798,nKXbbb,11,1996-09-14
true,217,FWYYTQ,19,1996-01-21
true,645,YWCdMB,11,1994-08-15
true,1422,GNlKSM,23,1990-03-29
true,1471,pxHRcm,18,1997-03-06
false,318,bnpLng,3,1998-02-19
false,1661,onvByM,15,1999-08-13
true,1842,pcnqkT,5,1991-01-28
false,1530,oauYZt,19,1996-06-18
true,1701,aHaDsu,12,1990-05-12
false,480,lDAmsR,18,1994-09-01
false,112,fwmhGD,7,1992-04-16
true,480,kxsxgr,5,2000-04-26
false,1920,UICPxD,18,1991-08-06
true,591,MGdhWe,6,1990-10-28
true,869,QbSjzF,13,1998-04-02
false,337,tjIUcc,2,1996-04-08
false,353,ZwlXnx,23,1996-08-07
false,1737,ABCAGG,1,1990-01-15
true,1942,LkScFF,3,1991-06-22
false,1681,denkzL,24,1990-11-21
true,1396,hYgXAe,6,1995-02-15
true,1204,pOpbMt,23,1992-10-06
false,849,YeTIwF,15,1993-10-01
false,1643,EPZtMi,10,1995-04-11
false,310,TkaQub,16,2000-11-03
false,1511,GUAnhD,20,1997-10-24
false,1826,KfCSPi,22,1990-12-12
false,961,PzkAta,11,1993-04-25
false,211,GdJKTv,7,1998-11-27
false,1299,MurJim,23,1991-05-28
false,426,ODmPFF,14,1994-12-07
false,1245,vBtzuf,17,1995-11-24
false,867,VKOaTO,7,1990-02-04
false,1785,AclPAA,9,1997-07-30
true,1280,FUOYVr,3,1998-07-26
true,345,vQGFDU,18,1995-11-29
false,907,ymgxvL,2,1998-03-04
true,1463,MzIFDx,19,1993-07-16
true,1854,WjhzIe,17,1992-01-17
true,1992,jRbBGg,9,1998-12-25
true,1060,RGokdJ,13,1998-09-01
true,1816,lVzGRm,20,1994-04-06
false,1141,wQDRNX,5,1998-12-19
false,1697,GgzZur,14,1999-12-08
true,436,ywJwLX,5,2000-12-14
false,247,FVDksq,9,1990-12-13
true,1103,GwhIuo,17,1999-10-05
true,1691,SZkftY,18,1992-01-08
false,973,cRtbLy,6,1994-09-16
false,1522,OqBvCr,18,1995-07-15
true,1880,OHOPYZ,18,2000-06-14
true,1078,GWKKQk,17,1990-08-23
false,1928,IyKUhm,3,1997-10-18
false,1344,ZUUaxR,1,1995-03-30
true,1119,QGiHLL,5,1995-04-24
false,648,lmUrts,21,1998-11-31
true,1773,ORUSIK,16,1999-11-28
true,764,nDiNve,10,1994-08-23
true,516,ZWMudb,12,1996-04-12
true,1618,CZtbJV,10,1996-04-08
true,1907,AqTbuJ,15,1999-12-19
true,185,YwNyOe,1,1995-05-25
false,1696,MtVGyW,20,1997-05-07
true,1696,VMSRZP,22,1996-11-25
false,1511,phitAS,22,1996-04-31
true,1650,vXsluD,1,1998-05-07
true,911,EfVmGX,21,1993-08-03
false,964,hYbDtI,19,1992-07-20
true,634,IFvIpb,5,1999-10-17
true,472,quzVRx,8,1993-05-08
true,768,rUvoYE,2,1999-10-29
false,1725,YYeBNj,9,1997-03-03
false,666,GhcPcQ,22,1997-12-23
false,1695,BedCdW,24,1993-11-18
false,1092,YByLPW,5,1994-05-22
true,1686,jdyElt,3,1991-02-07
true,1240,vAcqLK,18,1993-09-24
true,511,mJFthG,12,1998-12-16
true,510,vqTcHl,15,1993-11-14
false,308,KfswTm,18,1993-11-12
true,1596,vemjAd,1,1994-04-26
true,168,FRivnk,8,2000-09-25
false,1363,WMmVFr,2,1997-10-11
false,1022,iyxVyN,8,1991-01-24
true,1067,vumzVq,13,1990-04-08
true,127,GIfWoI,13,1997-07-02
true,141,ukVdYz,9,2000-12-15
true,1006,KmdMdC,4,1992-07-25
true,441,fpZFZJ,22,1991-05-15
true,1319,UvCfbF,11,1994-10-02
false,1052,qnWoEO,1,1996-03-11
true,1452,gTSYJs,2,1995-02-17
false,314,CLSwwY,10,2000-07-04
false,1413,PLbEDb,4,2000-08-23
true,800,kgNQKu,1,1998-01-24
true,1857,nGSZSc,14,2000-07-02
true,1411,apMAdk,11,1995-07-10
true,1332,mgkiRD,5,1996-01-03
true,1494,IdfkAG,19,1998-11-05
false,201,jYFUPa,16,2000-09-25
true,100,UCZkZX,8,1998-05-31
false,351,XYPOQE,12,1991-10-30
true,1754,ipYORN,19,1990-09-22
false,740,nZVYcw,19,2000-03-23
false,1917,NOBPKI,2,1993-07-26
false,1745,EXngCd,4,1990-09-13
false,932,ufeGCH,4,1994-08-06
true,1664,yDEhnW,2,1992-01-05
true,1606,mqgqYn,18,1999-01-07
false,667,jCoAFY,24,1994-07-20
false,1744,GznuQP,2,1991-12-11
false,281,yZiMte,7,1994-09-06
false,1382,wQTfMm,3,1998-03-11
true,1522,MFSILq,20,1991-06-11
true,1483,AEhguD,22,2000-08-15
false,362,hYFAEp,16,1999-11-26
true,1111,fAOIhf,13,1994-10-09
true,326,iQUvRR,19,1995-02-01
false,709,EDCBte,11,2000-10-14
false,631,eyDIuZ,9,1991-08-29
true,1808,tLiLSt,17,1990-04-21
true,1779,uLaOrF,8,1995-03-28
false,1968,PlkwEe,11,1994-05-09
false,694,Qvpooc,6,1994-07-18
false,180,BVsCjb,22,1996-07-25
false,892,Wemrib,14,1997-03-03
false,1523,QLUokr,20,1999-06-07
true,1296,HZfmTV,7,1998-03-09
false,1621,NhibYD,8,1994-12-03
true,1795,vAmKaX,19,1993-03-12
false,280,mltUBC,10,1992-03-19
true,551,yzXDmm,14,1999-02-17
false,1797,MBXaAH,2,1992-01-04
false,367,djxBBo,12,1996-10-29
true,925,TdPvvi,15,2000-09-21
false,1333,Zlrdra,9,1996-10-30
true,1712,rRLCmw,17,1998-07-27
true,1486,HyGrCU,1,1992-01-30
false,1862,SnJZXH,13,1995-09-05
false,952,JrkqNE,17,1998-06-11
true,1795,CcVFBR,15,1992-09-11
false,1522,BZltLI,24,1997-04-01
false,1449,rGuzLu,22,1992-11-06
true,766,EZxtTk,8,1995-10-19
false,1126,Qywifx,6,1992-05-19
true,934,IlnFCT,10,1990-04-24
true,748,yMYwwa,24,1990-02-10
true,598,CLKQqi,3,1995-08-24
true,209,Xtnrgb,24,1996-09-13
true,1867,pYieGz,21,1991-06-20
false,842,nuyuwz,24,1990-11-17
false,1200,GFeLyC,3,1995-10-21
true,1270,SrpUgH,7,1996-12-30
true,1395,XYSSGO,12,1996-10-21
false,1139,PzSrrF,8,1993-09-08
true,1496,dccVEl,21,1990-11-08
false,1965,gWfVqc,8,1990-02-04
false,1899,ZupTIR,2,1998-09-26
false,1360,EeLgtY,15,1993-06-29
true,1496,yAjWnD,24,1994-02-20
false,1657,ZOGENt,21,1990-12-22
false,559,snhCzr,13,1997-12-09
false,155,EXIBQf,19,1995-11-23
true,898,KBsqBT,1,1994-11-26
true,1693,ByIYmZ,21,1999-02-19
false,1885,yxDEzC,24,2000-01-31
false,1583,zogNsL,11,1999-01-17
false,412,RXNLvl,20,1992-05-02
true,1225,JeDcEw,15,1996-04-25
true,1169,uTKogt,6,1995-02-15
false,1368,DbHeiD,16,2000-05-29
true,450,ymXDDP,18,1990-12-24
true,1630,gdLMrh,19,1992-07-12
false,1535,ujNbTF,15,1994-08-17
false,1127,iQgXaI,20,1999-07-29
true,1366,EqZqax,13,1990-07-19
false,1054,Osqvqq,10,1991-07-01
true,216,WDKXRP,17,1997-10-19
false,289,phtGXF,4,1999-03-26
false,1087,QIdycM,1,2000-12-18
true,306,hEdThA,21,1990-10-03
false,840,WsMQne,6,1995-02-15
true,502,pUSzai,15,1995-09-12
false,1076,aSOYeM,16,1996-03-21
false,1482,zshDME,4,2000-06-22
true,456,FuKirp,10,1992-12-23
true,136,mTANMC,12,1991-11-22
true,276,CXrIbF,16,2000-12-03
true,1283,ubWClK,14,1992-01-07
true,161,TXtVqv,6,1991-08-24
true,1135,krAgem,10,1990-10-12
false,1734,WEvJeW,8,1993-12-06
true,430,rWMyEJ,18,1997-10-26
false,1989,CPBNIC,12,1996-09-14
false,1323,IyghFK,3,1991-04-03
false,855,YMobtl,4,1994-03-15
true,1208,Toxike,7,1996-01-15
false,1836,IrvkQV,23,1996-11-25
false,862,yUkslM,15,2000-01-11
false,325,XfYCzj,18,1990-08-18
false,1219,rnkyVh,15,1996-01-26
false,1650,toMkZc,14,1998-10-17
false,1796,amvIxU,18,1992-11-09
true,697,AdJvps,15,1995-08-18
false,705,AAPtwR,8,2000-09-22
true,1191,mJwInT,22,1990-03-08
true,824,Iojmlu,19,1993-05-13
false,1338,eZYpFA,19,1999-04-26
true,671,kpnoaW,7,1997-01-15
true,1109,tEiwCV,4,1999-12-22
false,1231,ktdlpd,13,1999-08-08
false,100,krdDyC,1,1997-08-18
false,1188,SOwtxa,12,1996-08-29
false,1448,qgcnTg,7,1992-07-16
false,1810,tFoIOO,5,1990-01-17
true,1712,iXDjyi,4,2000-06-03
false,908,MjoGhT,20,2000-04-02
true,1446,EjhEzP,9,1998-11-12
false,1253,XqmeLR,11,1997-06-14
true,1611,aNdIhO,10,1993-07-10
false,1214,nuxcxO,23,1998-05-14
false,874,cHMEOQ,7,1994-04-05
false,1192,pJqJJi,14,1991-01-26
true,244,fJlihj,15,1990-12-22
true,1281,cQgHHu,20,1995-02-17
true,219,IwipYh,17,1991-07-15
false,494,tAKhAf,22,1993-06-16
false,617,EPwEUr,14,1994-07-08
false,762,IyTOaR,6,2000-07-10
true,1223,ohwcPi,18,2000-12-18
true,1871,fiVYeW,17,1999-11-12
false,1347,DxdjTb,12,1991-06-14
true,1109,tKyuKh,18,1993-11-22
false,730,wNiKJr,6,1994-01-15
true,518,PmkzZe,19,1999-06-04
true,1849,uksvcS,1,1999-07-01
true,1046,mCYsJg,15,1996-05-21
false,1167,RgnMYu,2,2000-11-23
true,399,cwYuqf,11,1991-04-28
true,1631,AtBzSB,13,1992-07-10
true,288,oWLavB,1,1991-03-26
false,1784,WWLaMQ,21,1996-04-12
false,1317,MvXUgW,4,1995-10-27
false,1169,LzImaz,9,1991-06-26
true,349,qmcwMz,6,1992-06-11
true,1226,lvVNED,7,1996-12-02
false,1972,fOSxUK,22,1992-05-14
false,121,QraIcY,4,2000-11-02
false,1139,PnMRId,12,1991-11-23
false,1918,urKVtC,15,1992-02-25
false,1666,uMfQwT,11,1998-04-27
true,1920,dxBtDq,13,1993-05-24
true,1046,xgfdXb,5,1993-01-29
true,358,Eusdzg,4,1993-12-23
false,270,SqKLgK,7,2000-10-13
true,205,YZJptx,23,1995-05-26
false,888,FYAzYb,4,1995-10-01
true,769,UlcJSF,17,1995-11-02
true,469,kcIkez,5,1993-10-18
true,1487,waCOsY,14,1999-10-07
false,1117,Jllzfk,10,1991-05-24
false,744,qzWMJP,17,1993-04-06
true,218,IwSWDv,19,1993-12-17
true,991,kRPxsN,15,1992-03-18
true,893,ZYWpHI,7,1997-02-12
true,401,BghnZu,6,1993-05-08
false,458,BPcLmF,1,2000-12-22
true,787,ePfMtr,23,1990-11-05
false,830,SGwNFx,6,2000-10-15
false,639,YIOfnD,20,1991-04-31
false,1974,NSDRtQ,1,2000-12-30
true,1823,FuqfBn,6,1991-09-23
true,1800,nDSWEc,22,1991-09-09
false,1313,cQSKvd,10,1994-10-03
true,783,apmozs,13,1991-11-20
false,1738,ueeWos,3,1997-11-01
true,1952,WapOVR,13,1997-05-14
false,1903,RFohvL,17,1990-08-24
true,1998,NDOeoV,8,1993-08-11
true,1074,LHcsom,20,1994-05-26
true,430,dPKpbU,1,1998-11-22
true,226,qSSLLr,3,1997-08-12
true,388,RwzOzj,2,1992-01-22
true,356,nMHNue,2,1990-03-19
true,470,suGwpi,18,1991-12-17
true,1488,SvKINX,20,1990-12-21
true,781,kSmTFJ,19,1995-01-18
true,1800,YpfwEx,6,1996-08-24
true,1052,BLHQIJ,7,1997-11-07
true,281,LmIFGX,9,1999-04-09
false,111,DupOOr,13,1992-08-31
false,195,bAkkGj,9,1995-10-22
false,1379,PpkrFH,9,1996-02-06
false,364,pKjqLh,5,1995-04-22
false,1625,LnEpuC,18,1998-03-08
true,268,yleNfE,14,1994-09-07
false,468,LoOchD,13,1996-07-10
true,495,rIhKcf,8,1998-05-23
false,1120,IBInls,18,1993-11-28
false,1056,GlwxhS,20,1990-03-26
false,1213,QVntAG,21,1991-09-03
true,1295,XDfJhd,13,1996-01-18
false,1406,hbVjrb,2,1998-11-14
true,1728,qopUmB,15,1998-05-08
true,1154,xYhfOy,4,1995-02-05
true,1308,LLphhk,24,1997-12-16
true,607,mwNHje,12,2000-10-03
true,1553,agcUjT,16,1999-06-01
true,417,yPngsW,24,2000-05-18
false,589,aXFoBp,10,1992-04-01
false,1544,crrhaK,19,1991-02-25
true,1750,oZIoBs,18,1992-12-04
false,770,MuvBVX,2,1990-03-11
false,1411,FyADEv,14,1997-06-30
false,1036,hDSPKU,15,1994-12-24
true,912,sRnXbu,17,1993-10-09
false,170,YNTFvS,4,1999-08-04
false,1406,rEeIJZ,24,1994-09-13
true,100,qWFnPz,22,1991-11-09
false,1540,olcmnj,10,1992-02-17
false,1715,XrsUDI,11,1999-12-14
false,1658,sezzKY,12,1996-10-11
false,1138,Yydriv,17,1995-08-11
true,869,nCaKrS,21,1991-06-31
true,309,xmlIEU,19,2000-12-01
false,1740,vTibcC,15,2000-03-04
false,1666,KNvobq,8,2000-07-18
false,449,IJlGgp,20,1990-12-04
false,1162,ZGaRSi,17,1997-06-30
true,1061,rhgDuX,18,1991-12-11
false,1896,DxWXPi,4,1994-08-14
true,115,kjLdFC,14,1996-04-28
false,1672,XwnVLK,7,1993-11-06
true,1324,pBUkid,10,1992-08-21
true,1191,XavZSb,6,1991-03-14
true,1716,ETBAHU,2,1999-12-26
false,1005,mlwnUW,11,1995-03-14
false,1368,zKADDG,20,1991-04-15
true,194,dWensg,10,2000-08-14
false,592,LtOiIg,22,1996-07-17
true,513,XcmTDi,6,1998-11-07
false,1896,LQPoRa,24,1990-06-19
false,1788,pKzbWW,9,1993-02-17
true,1809,skLWFg,7,1991-09-15
true,1370,OoTacP,14,1995-02-07
false,1494,nbDNwt,20,1999-10-31
false,500,ZcTWkb,9,1990-01-22
true,197,UmHrIH,14,1997-08-12
true,859,micpSH,14,1997-03-24
true,364,UcAVxR,16,1990-03-14
true,1781,UMDUyS,24,1990-04-08
false,1789,jPdNfb,17,1999-07-12
false,1242,onTAbr,3,1992-05-25
false,495,hIelRB,21,1999-08-28
false,1532,UvhMjW,15,1990-07-04
false,380,PkgKvn,12,1993-07-21
false,253,hQglPr,7,1990-06-11
true,1712,BcLFiQ,13,1998-08-25
true,1328,Lkwllu,5,1992-01-01
true,1612,ofdGcd,9,1994-01-21
false,581,LrIOsZ,18,1994-12-05
true,1446,eEzTeS,2,1994-06-18
true,509,MHfevt,5,1993-07-03
false,1923,MvaEUZ,1,1998-04-22
true,1122,GdfagF,13,1998-10-19
